price,name,brand,seller_name,seller_rating,url,rating,screen_size,resolution,panel_type,android
370000,samsung 43inch crystal ultra slim certified smart uhd 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43inch-crystal-ultra-slim-certified-smart-uhd-4k-tv-86931870.html,0.0,43,uhd,led,no
2400000,"samsung 85"" class hdr ultra hd 4k  qled smart tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-85-class-hdr-ultra-hd-4k-qled-smart-tv-85q60b-227654568.html,0.0,85,,qled,no
820000,samsung 65 inch uhd slim certified led crystal 2021 smart 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-65-inch-uhd-slim-certified-led-crystal-2021-smart-4k-tv-86040002.html,0.0,65,uhd,led,no
2000000,samsung 85 inch uhd smart certified hdr+ class 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-85-inch-uhd-smart-certified-hdr-class-4k-tv-193893555.html,0.0,85,uhd,led,no
290000,samsung 40 inch full high definition smart - tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-40-inch-full-high-definition-smart-tv-130578483.html,0.0,40,fhd,,no
450000,samsung 50inch uhd certified smart 4k class led tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50inch-uhd-certified-smart-4k-class-led-tv-86979100.html,0.0,50,uhd,led,no
570000,samsung 55 inch curved crystal uhd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-curved-crystal-uhd-smart-tv-71515126.html,0.0,55,uhd,led,no
290000,samsung 40 inch ultra slim full hd smart led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-40-inch-ultra-slim-full-hd-smart-led-tv-44106393.html,0.0,40,uhd,led,no
400000,tcl 55inch smart uhd android 4k ultra slim tv,TCL,Smart Center,50,https://www.jumia.com.ng/tcl-55inch-smart-uhd-android-4k-ultra-slim-tv-203884937.html,0.0,55,uhd,led,yes
1050000,samsung 75inch uhd crystal 2020 hdr+ smart 4k tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-75inch-uhd-crystal-2020-hdr-smart-4k-tv-72114666.html,0.0,75,uhd,led,no
450000,samsung 50inch au8000 certified ultra slim smart uhd 4k led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50inch-au8000-certified-ultra-slim-smart-uhd-4k-led-tv-86892757.html,0.0,50,uhd,led,no
600000,samsung premium 55in uhd q60a ultra slim class 4k hdr+ smart qled tv,Samsung,Giovanna Store,86,https://www.jumia.com.ng/samsung-premium-55in-uhd-q60a-ultra-slim-class-4k-hdr-smart-qled-tv-201078583.html,0.0,55,uhd,qled,no
324000,samsung 50 inch  crystal uhd 4k smart tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-50-inch-crystal-uhd-4k-smart-tv-2021-wall-bracket-216411132.html,0.0,50,uhd,led,no
370000,samsung 43inch uhd certified smart hdr+ 4k - tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43inch-uhd-certified-smart-hdr-4k-tv-195304870.html,0.0,43,uhd,led,no
1300000,samsung 75inch ultra slim 2020 crystal uhd smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-75inch-ultra-slim-2020-crystal-uhd-smart-tv-76530467.html,0.0,75,uhd,led,no
820000,samsung 55 inch class q60b qled 4k smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-class-q60b-qled-4k-smart-tv-2022-203212153.html,0.0,55,uhd,qled,no
290000,samsung 40 inch full hd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-full-hd-smart-tv-81355873.html,0.0,40,fhd,,no
570000,samsung 55inch crystal uhd 4k hdr curved smart tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55inch-crystal-uhd-4k-hdr-curved-smart-tvs-196012082.html,0.0,55,uhd,led,no
520000,samsung 55 inch uhd ultra high definition slim smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-55-inch-uhd-ultra-high-definition-slim-smart-tv-77356315.html,0.0,55,uhd,led,no
1080000,samsung q70a 65 inch 4k uhd hdr smart qled television 2021 modeltv,Samsung,Giovanna Store,86,https://www.jumia.com.ng/samsung-q70a-65-inch-4k-uhd-hdr-smart-qled-television-2021-model-193583137.html,0.0,65,uhd,qled,no
400000,tcl 55inch uhd android smart 4k ultra slim tv,TCL,Smart Center,50,https://www.jumia.com.ng/tcl-55inch-uhd-android-smart-4k-ultra-slim-tv-203885684.html,0.0,55,uhd,led,yes
290000,samsung 40inch smart led full high definition tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-40inch-smart-led-full-high-definition-tv-188917107.html,0.0,40,fhd,led,no
418000,hisense 65''smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-65smart-uhd-4k-tvnetflixyoutubeprime-video-app-119969406.html,0.0,65,uhd,,no
240000,"polystar 4k led 55"" tv",Polystar,Niceprice Electronics,100,https://www.jumia.com.ng/polystar-4k-led-55-tv-ultra-hd-smart-led-full-hd-43572089.html,0.0,55,uhd,led,no
1300000,samsung 75 inch uhd crystal 4k smart hdr+ tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-75-inch-uhd-crystal-4k-smart-hdr-tv-213860953.html,0.0,75,uhd,led,no
820000,"samsung 65"" class hdr 4k crystal  uhd 2021  smart led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-65-class-hdr-4k-crystal-uhd-2021-smart-led-tvs-series-8-98266903.html,0.0,65,,led,no
820000,samsung 65 inch premium class crystal uhd 4k smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-65-inch-premium-class-crystal-uhd-4k-smart-tv-96437497.html,0.0,65,uhd,,no
520000,samsung 55inch premium class hdr+ certified uhd smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-premium-class-hdr-certified-uhd-smart-tv-46189269.html,0.0,55,,,no
370000,samsung 43 inch crystal uhd ultra slim led smart 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-crystal-uhd-ultra-slim-led-smart-4k-tv-153195343.html,0.0,43,uhd,led,no
2200000,samsung premium q60a 85 inch certified  hdr 4k uhd smart qled  tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-premium-q60a-85-inch-certified-hdr-4k-uhd-smart-qled-tv-135780643.html,0.0,85,,qled,no
290000,samsung 40 inch ultra slim full high definition smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-40-inch-ultra-slim-full-high-definition-smart-tv-190565405.html,0.0,40,uhd,,no
510900,hisense 70''smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-214564976.html,0.0,70,uhd,,no
1300000,samsung 75 inch ultra slim uhd smart flat led 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-75-inch-ultra-slim-uhd-smart-flat-led-4k-tv-black-43231781.html,0.0,75,uhd,led,no
2000000,samsung smart 85 inch q60a qled 4k uhd televisiontv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-smart-85-inch-q60a-qled-4k-uhd-television-149051920.html,0.0,85,uhd,qled,no
320000,hisense 58''smart uhd 4k tv,Hisense,Multiple Sales,74,https://www.jumia.com.ng/hisense-58smart-uhd-4k-tvnetflixyoutubedstv-nowfree-wall-hanger-99149377.html,0.0,58,uhd,,no
320000,"samsung 43""  full hd smart  led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-43-full-hd-smart-led-tv-series-t5300-89894719.html,0.0,43,fhd,led,no
720000,samsung premium q60a 55 inch class 4k uhd hdr smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-premium-q60a-55-inch-class-4k-uhd-hdr-smart-qled-tv-92552167.html,0.0,55,uhd,qled,no
450000,samsung 50 inch uhd certified ultra slim crystal hdr+ smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-50-inch-uhd-certified-ultra-slim-crystal-hdr-smart-tv-101191807.html,0.0,50,uhd,led,no
290000,samsung 40 inch fhd led smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-fhd-led-smart-tv-inbuilt-wifi-72131719.html,0.0,40,fhd,led,no
450000,samsung 50 inch uhd crystal smart hdr+ 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50-inch-uhd-crystal-smart-hdr-4k-tv-au8000-82715436.html,0.0,50,uhd,led,no
478999,"hisense 70"" 4k uhd smart  led tv",Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-70-4k-uhd-smart-led-tv-121703256.html,0.0,70,uhd,led,no
570000,samsung 55 inch ultra slim curved smart uhd 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55-inch-ultra-slim-curved-smart-uhd-4k-tv-77138719.html,0.0,55,uhd,led,no
290000,samsung 40 inch led full hd slim smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-40-inch-led-full-hd-slim-smart-tv-44068896.html,0.0,40,fhd,led,no
290000,samsung 40 inch ultra slim smart full high definition led tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-40-inch-ultra-slim-smart-full-high-definition-led-tv-130577040.html,0.0,40,uhd,led,no
2000000,samsung 75 inch uhd qled certified q60a hdr+ smart 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-uhd-qled-certified-q60a-hdr-smart-4k-tv-105832166.html,0.0,75,uhd,qled,no
228000,hisense 50'' smart uhd 4k tv,Hisense,MEGATRON NG,66,https://www.jumia.com.ng/hisense-50-smart-uhd-4k-tv-116496102.html,0.0,50,uhd,,no
820000,samsung 55inch premium class q60b qled 4k ultra slim smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-premium-class-q60b-qled-4k-ultra-slim-smart-tv-2022-203212709.html,0.0,55,uhd,qled,no
450000,samsung 50inch ultra high definition class smart uhd led 4k hdr tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50inch-ultra-high-definition-class-smart-uhd-led-4k-hdr-tv-98349478.html,0.0,50,uhd,led,no
320000,"lg 50""uhd, 4k smart, satellite, av, 3 hdmi, 2 usb, magic remote 2022 modeltv",LG,3C* HUB ELECTRONICS,100,https://www.jumia.com.ng/lg-50uhd-4k-smart-satellite-av-3-hdmi-2-usb-magic-remote-2022-model-84245444.html,0.0,50,uhd,,no
1090000,samsung 75 inch  crystal uhd 4k smart tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-75-inch-crystal-uhd-4k-smart-tv-2021-wall-backet-216411142.html,0.0,75,uhd,led,no
258000,"hisense 55"" 4k uhd tv",Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-55-4k-uhd-tv-3-hdmi-2-usb-divx1-av-black-smart-wi-fifree-bracket-79424007.html,0.0,55,uhd,,no
587990,"vision 65"" inch 4k uhd android smart tv",Vision,vision gas,86,https://www.jumia.com.ng/vision-65-inch-4k-uhd-android-smart-tv-free-wall-hanger-promo-98635187.html,1.0,65,uhd,dled,yes
1109000,lg 82'' 4k uhd smart satellite tv,LG,Homewarehouse,60,https://www.jumia.com.ng/lg-82-4k-uhd-smart-satellite-tvnetflixyoutube-app-apple-airplay-128393984.html,0.0,82,uhd,,no
370000,samsung 43inch certified premium class uhd smart hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43inch-certified-premium-class-uhd-smart-hdr-4k-tv-195305998.html,0.0,43,uhd,led,no
500000,"samsung 55"" class au7000 crystal uhd 4k hdr smart  led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55-class-au7000-crystal-uhd-4k-hdr-smart-led-tv-219428807.html,0.0,55,uhd,led,no
387000,"samsung 55"" class au7000 crystal uhd 4k smart tv",Samsung,Samsung Brand Samsung Brand,60,https://www.jumia.com.ng/samsung-55-class-au7000-crystal-uhd-4k-smart-tv-2021-203343160.html,0.0,55,uhd,,no
2400000,"samsung 85"" class hdr 4k uhd smart qled tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-85-class-hdr-4k-uhd-smart-qled-tv-85q60b-227654529.html,0.0,85,,qled,no
2200000,samsung 75inch uhd class q60b smart qled ultra slim hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-75inch-uhd-class-q60b-smart-qled-ultra-slim-hdr-4k-tv-190684505.html,0.0,75,uhd,qled,no
820000,samsung 65 inch slim smart crystal uhd 4k hdr tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-65-inch-slim-smart-crystal-uhd-4k-hdr-tv-85844823.html,0.0,65,uhd,led,no
450000,samsung 50 inch au8000 uhd crystal smart led certified 4k hdr+ tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50-inch-au8000-uhd-crystal-smart-led-certified-4k-hdr-tv-86979312.html,0.0,50,uhd,led,no
1300000,samsung 75inch  class hdr 4k crystal uhd smart  tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-75inch-class-hdr-4k-crystal-uhd-smart-tvs-86977850.html,0.0,75,,led,no
370000,samsung 43 inch uhd premium class crystal slim smart hdr+ 4k - tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-uhd-premium-class-crystal-slim-smart-hdr-4k-tv-85991349.html,0.0,43,uhd,led,no
159999,"hisense 40"" smart full hd led tv",Hisense,URCHMAN Bestprice Electronics,0,https://www.jumia.com.ng/hisense-40-smart-full-hd-led-tv-with-wall-bracket-1-year-warranty-2022-model-62307045.html,0.0,40,fhd,led,no
340000,samsung 50” crystal uhd 4k smart tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-50-crystal-uhd-4k-smart-tv-50-67853734.html,0.0,50,uhd,,no
520000,hisense 70''smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-214903534.html,0.0,70,uhd,,no
587990,energy 65”smart 4k tv,Energy,rock view cylinder,80,https://www.jumia.com.ng/energy-65smart-4k-tv12-months-warrantyfree-wall-bracket-95795393.html,0.0,65,uhd,,no
450000,samsung 50 inch certified uhd 4k ultra slim class smart led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50-inch-certified-uhd-4k-ultra-slim-class-smart-led-tv-86892533.html,0.0,50,uhd,led,no
290000,samsung 40 inch fhd ultra slim smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-40-inch-fhd-ultra-slim-smart-tv-190565938.html,0.0,40,fhd,,no
500000,"samsung 55"" class au7000 crystal uhd 4k hdr smart  led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55-class-au7000-crystal-uhd-4k-hdr-smart-led-tv-2020-63447452.html,0.0,55,uhd,led,no
570000,samsung 55inch smart curved uhd 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-smart-curved-uhd-4k-tv-73841517.html,0.0,55,uhd,led,no
2000000,samsung 75 inch uhd ultra slim qled q60a class hdr+ smart 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-uhd-ultra-slim-qled-q60a-class-hdr-smart-4k-tv-101604197.html,0.0,75,uhd,qled,no
720000,samsung 55inch uhd q60a 4k hdr+ smart qled tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-55inch-uhd-q60a-4k-hdr-smart-qled-tv-100084500.html,0.0,55,uhd,qled,no
2000000,samsung premium  85inch  class hdr 4k uhd smart led 2021 tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/premium-85-inchclass-hdr-4k-uhd-smart-led-tv-au8000-samsung-mpg1641586.html,0.0,85,,led,no
255000,hisense 55''smart uhd 4k tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-55smart-uhd-4k-tvdstv-now-app-70611861.html,5.0,55,uhd,,no
2200000,samsung q60a 85 inch class hdr 4k uhd 2021 smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-q60a-85-inch-class-hdr-4k-uhd-2021-smart-qled-tv-121660525.html,0.0,85,,qled,no
320000,lg 50'' 4k uhd smart satellite tv,LG,Real EmmyGod Store,50,https://www.jumia.com.ng/lg-50-4k-uhd-smart-satellite-tv-magic-remote-2022-model-216700023.html,0.0,50,uhd,,no
450000,samsung 50 inch 2020 ultra slim class hdr+ smart uhd 4k tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-50-inch-2020-ultra-slim-class-hdr-smart-uhd-4k-tv-81303741.html,0.0,50,uhd,led,no
1300000,samsung 75inch crystal ultra slim uhd smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75inch-crystal-ultra-slim-uhd-smart-tv-99539840.html,0.0,75,uhd,led,no
400000,tcl 55 inch smart uhd android 4k ultra slim tv,TCL,Smart Center,50,https://www.jumia.com.ng/tcl-55-inch-smart-uhd-android-4k-ultra-slim-tv-203885228.html,0.0,55,uhd,led,yes
820000,samsung 65 inch ultra high definition certified uhd crystal smart 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-65-inch-ultra-high-definition-certified-uhd-crystal-smart-4k-tv-98299930.html,0.0,65,uhd,led,no
228000,"maxi 50"" 4k uhd  smart android  led tv",Maxi,Samsung and Sony online store,66,https://www.jumia.com.ng/maxi-50-4k-uhd-smart-android-led-tv-75850154.html,0.0,50,uhd,led,yes
370000,samsung 43 inch uhd smart 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43-inch-uhd-smart-4k-tv-black-43857195.html,0.0,43,uhd,,no
569500,lg 65''ai smart uhd 4k tv,LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-65ai-smart-uhd-4k-tvnetflixyoutubeappleaiplay-178006744.html,0.0,65,uhd,,no
720000,samsung q60a 55 inch 4k uhd hdr smart qled television 2021 modeltv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-q60a-55-inch-4k-uhd-hdr-smart-qled-television-2021-model-99859706.html,0.0,55,uhd,qled,no
1090000,samsung q70a 65 inch 4k uhd hdr smart qled television 2021 modeltv,Samsung,Giovanna Store,86,https://www.jumia.com.ng/samsung-q70a-65-inch-4k-uhd-hdr-smart-qled-television-2021-model-201311846.html,0.0,65,uhd,qled,no
450000,samsung 50 inch ultra slim smart uhd led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50-inch-ultra-slim-smart-uhd-led-tv-77086298.html,0.0,50,uhd,led,no
520900,hisense 70''smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-214564920.html,0.0,70,uhd,,no
820000,"samsung 65"" class hdr 4k crystal  uhd 2021  smart led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-65-class-hdr-4k-crystal-uhd-2021-smart-led-tv-series-8-84091916.html,0.0,65,,led,no
2300000,samsung premium q60a 85inch class 4k uhd hdr+ smart qled tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-premium-q60a-85inch-class-4k-uhd-hdr-smart-qled-tv-227418238.html,0.0,85,uhd,qled,no
370000,samsung 43 inch premium hdr+ class crystal uhd  smart  4k tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-43-inch-premium-hdr-class-crystal-uhd-smart-4k-tv-89895954.html,0.0,43,,led,no
539890,vision 65-inch 4k uhd android smart tv,Vision,Globalmark,66,https://www.jumia.com.ng/vision-65-inch-4k-uhd-android-smart-tv-118624692.html,0.0,65,uhd,,yes
1300000,samsung 75 inch certified uhd smart hdr+ 4k ultra slim led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-75-inch-certified-uhd-smart-hdr-4k-ultra-slim-led-tv-100949002.html,0.0,75,uhd,led,no
450000,samsung 50 inch uhd certified ultra high definition hdr smart 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50-inch-uhd-certified-ultra-high-definition-hdr-smart-4k-tv-117859280.html,0.0,50,uhd,led,no
370000,samsung 43 inch uhd ultra slim hdr+ smart 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43-inch-uhd-ultra-slim-hdr-smart-4k-tv-44040764.html,4.0,43,uhd,,no
2200000,samsung 75 inch premium class 2022 q60b uhd smart 4k qled tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-premium-class-2022-q60b-uhd-smart-4k-qled-tv-188839088.html,0.0,75,uhd,qled,no
400000,tcl 55inch ultra slim smart uhd android 4k tv,TCL,Bryan's store,100,https://www.jumia.com.ng/tcl-55inch-ultra-slim-smart-uhd-android-4k-tv-203711975.html,0.0,55,uhd,led,yes
450000,samsung 50 inch au8000 4k crystal uhd smart led- tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-50-inch-au8000-4k-crystal-uhd-smart-led-tv-67327795.html,0.0,50,uhd,led,no
1050000,"samsung 75"" uhd 4k smart tv",Samsung,Kendo,80,https://www.jumia.com.ng/samsung-75-uhd-4k-smart-tv-75inch-23831731.html,0.0,75,uhd,,no
999900,samsung 65 inch premium qled q60t uhd class smart hdr 4k tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-65-inch-premium-qled-q60t-uhd-class-smart-hdr-4k-tv-83241544.html,0.0,65,uhd,qled,no
820000,samsung 65 inch premium class uhd certified smart 4k hdr+ tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-65-inch-premium-class-uhd-certified-smart-4k-hdr-tv-189658576.html,0.0,65,uhd,led,no
820000,samsung 55inch class q60b hdr+ qled 4k smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55inch-class-q60b-hdr-qled-4k-smart-tv-2022-203206978.html,0.0,55,,qled,no
1300000,samsung 75 inch ultra slim uhd smart 4k led tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-ultra-slim-uhd-smart-4k-led-tv-77356201.html,0.0,75,uhd,led,no
217000,"maxi 50"" 4k uhd  smart android  led tv",Maxi,Homewarehouse,60,https://www.jumia.com.ng/maxi-50-4k-uhd-smart-android-led-tv-75875925.html,0.0,50,uhd,led,yes
2200000,"samsung 85"" q60a class hdr 4k uhd smart qled tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-85-q60a-class-hdr-4k-uhd-smart-qled-tv-117009563.html,0.0,85,,qled,no
2000000,samsung 85inch certified crystal uhd ultra slim smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-85inch-certified-crystal-uhd-ultra-slim-smart-4k-tv-86934599.html,0.0,85,uhd,led,no
